IDPERSONA,FUENTE,TEXTO
2710,PROYECTO_GRADO_DIRIGIDO,Análisis comparativo de desempeño de herramientas BIM para la gestión 4D de proyectos de construcción (Maestría en Ingeniería Civil)
2208,PROYECTO_GRADO_DIRIGIDO,Diseño Sostenible de la Ampliación de una edificación de cuatro niveles y Análisis integral de su Desempeño Sísmico (Maestría en Ingeniería Civil)
923,PROYECTO_GRADO_DIRIGIDO,Análisis de resistencia a compresión de hormigones con agregados orgánicos y hormigón tradicional para optimización de costos en viviendas de interés social en la provincia de Los Ríos cantón Babahoyo (Maestría en Ingeniería Civil)
923,PROYECTO_GRADO_DIRIGIDO,"Métodos constructivos en madera y bahareque para la rehabilitación de la obra patrimonial Quinta San José del Municipio de Azogues, año 1930 (Maestría en Ingeniería Civil)"
923,PROYECTO_GRADO_DIRIGIDO,Evaluación y rehabilitación de elementos estructurales deteriorados ¨Vigas y Columnas¨ de hormigón armado de un edificio de 3 pisos en Guayaquil (Maestría en Ingeniería Civil)
3987,PROYECTO_GRADO_DIRIGIDO,Estudio de vida útil en corte de pechuga de pollo en envase termoformado flexible PET para una planta de procesamiento y distribución de productos cárnicos. (Maestría en Gestión de Procesos y Seguridad de los Alimentos)
3057,PROYECTO_GRADO_DIRIGIDO,Niveles de estrés laboral y el riesgo cardiovascular en el personal médico residente asistencial de un Hospital de segundo nivel de atención en la provincia de Morona Santiago. (Maestría en Seguridad y Salud Ocupacional)
3057,PROYECTO_GRADO_DIRIGIDO,Analisis comparativo de riesgo psicosocial en los colaboradores de una empresa de comercialización de componentes de vehículos automotores (Maestría en Seguridad y Salud Ocupacional)
1586,PROYECTO_GRADO_DIRIGIDO,Optimización de Propiedades Eléctricas y Mecánicas en Composites Epoxi-Grafito Expandido (Maestría en Ciencia e Ingeniería de Materiales)
77528,PROYECTO_GRADO_DIRIGIDO,Preparación y caracterización de geopolímeros de zeolita natural reforzados con fibras de acero: Alternativa sostenible en la construcción (Maestría en Ciencia e Ingeniería de Materiales)
1885,PROYECTO_GRADO_DIRIGIDO,"Diseño e implementación de una red WISP para interconectar tres sectores rurales en la Provincia de Bolívar, Cantón Guaranda, parroquia Simiatug (Maestría en Telecomunicaciones)"
14497,PROYECTO_GRADO_DIRIGIDO,"Diseñar una propuesta de eficiencia energética para viviendas de urbanizaciones en el cantón Manta, zona costera del Ecuador, mediante el análisis y la optimización del consumo diario de electricidad y GLP. (Maestría en Sistemas de Energía)"
14179,PROYECTO_GRADO_DIRIGIDO,ESTUDIO DEL MODELO DE FUERZA ÓPTICA PARA EL ANÁLISIS DEL COMPORTAMIENTO DINÁMICO DE PARTÍCULAS DIELÉCTRICAS EN EL RÉGIMEN DE RAYLEIGH (Maestría en Física)
4296,PROYECTO_GRADO_DIRIGIDO,Diseño de un Sistema de Alertas para mantenimiento predictivo en paneles solares instalados en edificio. (Maestría en Sistemas de Energía)
3312,PROYECTO_GRADO_DIRIGIDO,"“OPTIMIZACIÓN DE LA RED, DISEÑO DE MÓDULO DE MONITOREO BASADO SNMP Y ANÁLISIS DE SU RENDIMIENTO EN UNA UNIDAD EDUCATIVA” (Maestría en Telecomunicaciones)"
3235,PROYECTO_GRADO_DIRIGIDO,Sistema de monitoreo para clientes de proveedores de Internet utilizando contratos inteligentes (Maestría en Telecomunicaciones)
3235,PROYECTO_GRADO_DIRIGIDO,Desarrollo de un sistema de monitoreo cardíaco inteligente de bajo costo utilizando TinyML (Maestría en Telecomunicaciones)
2081,PROYECTO_GRADO_DIRIGIDO,"“SIMULACION DE COMUNICACION VEHICULO A VEHICULO (V2V) EN ESCENARIOS URBANOS BASADO EN PROTOCOLO DSRC"" (Maestría en Telecomunicaciones)"
1885,PROYECTO_GRADO_DIRIGIDO,"Demostración de Beneficios y Eficiencias logradas al usar una herramienta basada en Python para revisar, filtrar y encontrar errores en los documentos generados por un OTDR para la certificación de fibras (trazas) en proyectos de Fiber to the X (Home). (Maestría en Telecomunicaciones)"
1885,PROYECTO_GRADO_DIRIGIDO,Diseño y prototipo de un sistema de control de acceso a puertas aplicando blockchain con IoT mediante smart contracts. (Maestría en Telecomunicaciones)
2081,PROYECTO_GRADO_DIRIGIDO,“ANÁLISIS DE DESEMPEÑO EN COMUNICACIÓN VEHÍCULO A VEHÍCULO (V2V) EN ESCENARIOS URBANOS BASADO EN PROTOCOLO 802.11P.” (Maestría en Telecomunicaciones)
1885,PROYECTO_GRADO_DIRIGIDO,“DESARROLLO DE UN SISTEMA IoT PARA LA PREDICCIÓN DE INCENDIOS Y LA GESTIÓN DE RIESGOS EN AREAS INDUSTRIALES URBANAS” (Maestría en Telecomunicaciones)
1885,PROYECTO_GRADO_DIRIGIDO,“MODELAMIENTO DEL RUIDO AMBIENTAL EN ZONAS URBANAS Y SECTORIZACIÓN DE LOS PUNTOS CRÍTICOS EN LA CIUDAD DE GUAYAQUIL” (Maestría en Telecomunicaciones)
94,PROYECTO_GRADO_DIRIGIDO,LA FACTURACIÓN ELECTRÓNICA COMO PROCESO DEL COBRO DE SERVICIOS PETROLEROS PARA REDUCIR EL TIEMPO EN EL PAGO Y MEJORAR LA EFECTIVIDAD EN SLB ECUADOR. (Maestría en Economía y Dirección de Empresas)
2081,PROYECTO_GRADO_DIRIGIDO,Análisis de la densidad de potencia de un canal downlink del sistema GSM-850 para evaluar la presencia del fast o slow fading (Maestría en Telecomunicaciones)
2081,PROYECTO_GRADO_DIRIGIDO,ANÁLISIS DE LA DENSIDAD DE POTENCIA DE UN CANAL FM PARA EVALUAR LA PRESENCIA DE FAST O SLOW FADING (Maestría en Telecomunicaciones)
2081,PROYECTO_GRADO_DIRIGIDO,“ANÁLISIS DE LA DENSIDAD DE POTENCIA DE UN CANAL DE TELEVISIÓN PARA EVALUAR LA PRESENCIA DE FAST FADING O SLOW FADING.” (Maestría en Telecomunicaciones)
1885,PROYECTO_GRADO_DIRIGIDO,APLICACION WEB PARA EL CONTROL DE DESVIACIONES DE RUTAS EN EL TRANSPORTE PÚBLICO MEDIANTE IOT EN LA CIUDAD DE CAÑAR (Maestría en Telecomunicaciones)
3312,PROYECTO_GRADO_DIRIGIDO,Sistema de monitoreo usando GenieACS para el análisis unificado de parámetros ópticos e inalámbricos en equipos de usuarios finales de proveedores de internet (Maestría en Telecomunicaciones)
1885,PROYECTO_GRADO_DIRIGIDO,Guía para la detección de fallos en routers WiFi residenciales bajo el funcionamiento del estándar IEEE 802.11 g/n/ac/ax (Maestría en Telecomunicaciones)
1885,PROYECTO_GRADO_DIRIGIDO,Implementación de IPTV a través de la tecnología GPON para la empresa DE UNA TVNET S.A.S en la ciudad de Montecristi (Maestría en Telecomunicaciones)
1885,PROYECTO_GRADO_DIRIGIDO,“SIMULACIÓN DE UNA SOLUCIÓN SDN PARA LA GESTIÓN EFICIENTE DE RED EN INSTITUCIONES EDUCATIVAS” (Maestría en Telecomunicaciones)
1885,PROYECTO_GRADO_DIRIGIDO,Diseño de un sistema de monitoreo y diagnóstico proactivo para la detección temprana de eventos con atenuaciones ópticas en redes FTTH basado en un Bot automatizado (Maestría en Telecomunicaciones)
1885,PROYECTO_GRADO_DIRIGIDO,Diseño e Implementación de una Red Mesh Inalámbrica para un Complejo Residencial Privado. (Maestría en Telecomunicaciones)
61664,PROYECTO_GRADO_DIRIGIDO,Desarrollo de marca y estrategia de comunicación de nuevos medios para el Archivo Histórico del Guayas. (Maestría en Diseño y Gestión de Marcas)
39413,PROYECTO_GRADO_DIRIGIDO,AUTOMATIZACIÓN DEL PROCESO DE EGRESO Y BAJA DE BIENES DE BODEGA PASIVA DE LA ESCUELA SUPERIOR POLITÉCNICA DEL LITORAL - ESPOL (Maestría en Economía y Dirección de Empresas)
27736,PROYECTO_GRADO_DIRIGIDO,Desarrollar un servicio de levantamiento de información topográfica con drones en la empresa Realdronec de la ciudad de Guayaquil. (Maestría en Gestión de Proyectos)
2200,PROYECTO_GRADO_DIRIGIDO,OPTIMIZACIÓN DEL CONTROL DE GESTIÓN EN UNA EMPRESA DE FACTORING A TRAVÉS DE LA IMPLEMENTACIÓN DEL BALANCE SCORECARD PARA MEJORAR SU CRECIMIENTO Y RENTABILIDAD (Maestría en Finanzas)
2081,PROYECTO_GRADO_DIRIGIDO,Análisis e implementación de una red de banda ancha para el sector rural del Cantón Otavalo (Maestría en Telecomunicaciones)
1885,PROYECTO_GRADO_DIRIGIDO,Mejora del servicio de telefonía IP en una Unidad Educativa mediante un sistema SIP unificado (Maestría en Telecomunicaciones)
1885,PROYECTO_GRADO_DIRIGIDO,“ANÁLISIS DE LA MIGRACIÓN DE UNA RED PRIVADA DE TRANSPORTE IPRAN PARA LA TRANSMISIÓN DE SERVICIOS UMTS/LTE DE LA CIUDAD DE GUAYAQUIL.” (Maestría en Telecomunicaciones)
1885,PROYECTO_GRADO_DIRIGIDO,Sistema de gestión y análisis de redes de fibra óptica para la identificación de clientes y puntos críticos de la red (Maestría en Telecomunicaciones)
1885,PROYECTO_GRADO_DIRIGIDO,Diseño e implementación de un plan de transición de IPv4 a IPv6 en una red implementada por equipos Mikrotik (Maestría en Telecomunicaciones)
1885,PROYECTO_GRADO_DIRIGIDO,Mejoramiento del proceso de control de calidad en la detección automatizada de errores para redes FFTx ODN preconectorizado (Maestría en Telecomunicaciones)
768,PROYECTO_GRADO_DIRIGIDO,Diseño conceptual de Dispositivos Agregadores de Peces Re-utilizables para la pesca de Atún (Maestría en Ingeniería Naval)
94,PROYECTO_GRADO_DIRIGIDO,"ESTRATEGIA DE CRECIMIENTO PARA FORTALECER POSICIÓN DE MERCADO DE UNA EXPORTADORA DE CAMARÓN EN ECUADOR ""ABC"" (Maestría en Economía y Dirección de Empresas)"
94,PROYECTO_GRADO_DIRIGIDO,ESTRATEGIAS DE SUPERVIVENCIA Y RECUPERACIÓN EN EL MERCADO INMOBILIARIO ANTE CRISIS ECONÓMICA: CASO CONSTRUCTORA XYZ S.A (Maestría en Economía y Dirección de Empresas)
61664,PROYECTO_GRADO_DIRIGIDO,Estrategia de comunicación orientada a nuevos medios para el servicio de Courier “SERVIESPAÑA” en la ciudad de Guayaquil-Ecuador. (Maestría en Diseño y Gestión de Marcas)
3309,PROYECTO_GRADO_DIRIGIDO,Modernización del blindaje balístico en las Lanchas Amazonas para mejorar su desempeño y eficiencia (Maestría en Ingeniería Naval)
1363,PROYECTO_GRADO_DIRIGIDO,"Comercialización en el mercado ecuatoriano de materias primas plásticas recicladas, mejoradas con componentes especiales por una empresa ubicada en la ciudad de Guayaquil. (Maestría en Administración de Empresas)"
1045,PROYECTO_GRADO_DIRIGIDO,Modernización de la infraestructura portuaria de galápagos para mejorar la cadena logística del servicio público de transporte de carga desde ecuador continenta (Maestría en Ingeniería Naval)
94,PROYECTO_GRADO_DIRIGIDO,ANÁLISIS DE ALTERNATIVAS DE MEJORA EN EL PROCESO DE RECUPERACIÓN DE CARTERA PARA LA EMPRESA COMECSA S.A. (Maestría en Economía y Dirección de Empresas)
1363,PROYECTO_GRADO_DIRIGIDO,Propuesta de implementación de análisis de autoinmunidad en la cartera de servicios de Laboratorio Clínico SER de la ciudad de Loja. (Maestría en Gerencia Hospitalaria)
94,PROYECTO_GRADO_DIRIGIDO,EVALUACIÓN TÉCNICA COMERCIAL PARA EL POSICIONAMIENTO DE LA EMPRESA CTXL EN UN NICHO DE MERCADO DE LA MODA TEXTIL (Maestría en Economía y Dirección de Empresas)
4635,PROYECTO_GRADO_DIRIGIDO,"Diseño de un sistema de gestión para la construcción de un centro comercial en la ciudad de Ambato, mediante la aplicación de la metodología Lean Construcción y bajo los lineamientos del Project Management Institute (PMI). (Maestría en Gestión de Proyectos)"
39413,PROYECTO_GRADO_DIRIGIDO,DESARROLLO DEL NUEVO CANAL DE VENTAS “HORECA” EN UNA EMPRESA DE CONSUMO MASIVO DE CONSERVAS Y CONGELADOS EN ECUADOR. (Maestría en Economía y Dirección de Empresas)
3651,PROYECTO_GRADO_DIRIGIDO,Distribución poblacional de plantaciones de Banano mediante visión por Computadora e Imágenes Aéreas por dron. (Maestría en Ciencia de Datos)
2200,PROYECTO_GRADO_DIRIGIDO,PLANIFICACIÓN FINANCIERA Y DISEÑO EN EL CONTROL DE GESTIÓN PARA LA OPTIMIZACIÓN DE LA RENTABILIDAD DE LA EMPRESA CAL S.A. (Maestría en Finanzas)
39413,PROYECTO_GRADO_DIRIGIDO,DEVOLUCIÓN DE IVA EXPORTADOR Y PROVEEDOR DIRECTO COMO HERRAMIENTA DE REINVERSIÓN CORPORATIVA PARA LA ADQUSICIÓN DE ACTIVOS FIJOS (Maestría en Economía y Dirección de Empresas)
39413,PROYECTO_GRADO_DIRIGIDO,MEJORA EN EL SERVICIO DE TRASPORTE DE CARGA PESADA DE B-CLICK S.A. EN ECUADOR A TRÁVES DE LOS COSTOS OPERATIVOS (Maestría en Economía y Dirección de Empresas)
61664,PROYECTO_GRADO_DIRIGIDO,Estrategia de Branding Digital Transmedia para la Escuela Integral de Eventos de la ESPOL (Maestría en Diseño y Gestión de Marcas)
61664,PROYECTO_GRADO_DIRIGIDO,Diseño de Marca para el posicionamiento de Juegos Didácticos para niños con Trastorno por Déficit de Atención e Hiperactividad (Maestría en Diseño y Gestión de Marcas)
94,PROYECTO_GRADO_DIRIGIDO,PROPUESTA DE UNA LÍNEA DE CRÉDITO PARA MUJERES EMPRENDEDORAS; DINÁMICA DE FINANCIAMIENTO EN UNA COOPERATIVA DE AHORRO Y CRÉDITO DEL ECUADOR (Maestría en Economía y Dirección de Empresas)
39413,PROYECTO_GRADO_DIRIGIDO,"ANÁLISIS DE ALTERNATIVAS DE TRATAMIENTO PARA LA DIABETES MELLITUS TIPO 2 EN PACIENTES CON OBESIDAD MÓRBIDA GRADO III, ENTRE 30 Y 55 AÑOS (Maestría en Economía y Dirección de Empresas)"
51177,PROYECTO_GRADO_DIRIGIDO,"RELACIÓN ENTRE LA MOTIVACIÓN, EL COMPROMISO Y EL DESEMPEÑO LABORAL EN EL PERSONAL DEL ÁREA DE ENFERMERÍA DE UN HOSPITAL PÚBLICO (Maestría en Gestión del Talento Humano)"
1153,PROYECTO_GRADO_DIRIGIDO,Implementación de una herramienta de seguridad que permita evaluar la postura de seguridad de los clientes de un ISP basado en Indicadores de Compromiso (Maestría en Seguridad Informática)
94,PROYECTO_GRADO_DIRIGIDO,PROCESOS LOGÍSTICOS Y SATISFACCIÓN DEL CLIENTE DE LA EMPRESA COMERCIAL KYWI S.A (Maestría en Economía y Dirección de Empresas)
96324,PROYECTO_GRADO_DIRIGIDO,Diseño de un proceso que apoye a las unidades requirentes y especializadas en la planificación de la adquisición de bienes y/o servicios para una institución de educación superior con modelado BPM. (Maestría en Sistemas de Información Gerencial)
61664,PROYECTO_GRADO_DIRIGIDO,Estrategia de sistema producto para el posicionamiento de la marca Moon Rise. (Maestría en Diseño y Gestión de Marcas)
61664,PROYECTO_GRADO_DIRIGIDO,Análisis de la Influencia del Color en la Identidad y Percepción de Marcas (ecuatorianas) desde una Perspectiva Sociocrítica (Maestría en Diseño y Gestión de Marcas)
61664,PROYECTO_GRADO_DIRIGIDO,Percepción empresarial de las Estrategias de Branding en Pequeñas y Medianas Empresas de Guayaquil: Un Estudio de Casos (Maestría en Diseño y Gestión de Marcas)
649282,PROYECTO_GRADO_DIRIGIDO,"Estudio del desempeño sísmico de estructuras sísmicamente aisladas mediante modelación 2D no lineal, considerando reducción de resistencia en su diseño estructural (Maestría en Estructuras Civiles Sismorresistentes)"
95506,PROYECTO_GRADO_DIRIGIDO,"Análisis Comparativo de Sistemas Estructurales en el Diseño de un Edificio de Recepción para Finca Turística: Evaluación de Estructuras Mixtas, Hormigón Armado y Acero estructural para Grandes Luces (Maestría en Estructuras Civiles Sismorresistentes)"
5027,PROYECTO_GRADO_DIRIGIDO,Análisis paramétrico y optimización del comportamiento estructural de columnas reforzadas con Shape Memory Alloys (SMA) (Maestría en Estructuras Civiles Sismorresistentes)
1553,PROYECTO_GRADO_DIRIGIDO,DISEÑO DE UNA PROPUESTA PARA LA APLICACIÓN EFECTIVA DE LOS BENEFICIOS QUE CONSTAN EN EL REGLAMENTO DE LA LEY ORGÁNICA DE EFICIENCIA ECONÓMICA Y GENERACIÓN DE EMPLEO (Maestría en Políticas y Gestión Pública)
649282,PROYECTO_GRADO_DIRIGIDO,Estudio paramétrico de estructuras con aislación sísmica considerando el uso de factores de reducción de resistencia mediante modelos de 2GDL (Maestría en Estructuras Civiles Sismorresistentes)
649282,PROYECTO_GRADO_DIRIGIDO,"Evaluación de la vulnerabilidad sísmica de un edificio de hormigón armado en Loja, mediante Pushover, Tiempo historia y Metodología probabilística con modelamiento en Python y Matlab (Maestría en Estructuras Civiles Sismorresistentes)"
643726,PROYECTO_GRADO_DIRIGIDO,Diseño basado en desempeño (pushover) de edificio destinado a parqueadero vertical ubicado en la ciudad de Machala (Maestría en Estructuras Civiles Sismorresistentes)
58710,PROYECTO_GRADO_DIRIGIDO,"Diseño estructural sismorresistente de una torre de telecomunicaciones autosoportada triangular de 60 metros de altura para la ciudad de Guayaquil, utilizando el programa Robot Structural Profesional y su módulo de Cargas de Viento (Maestría en Estructuras Civiles Sismorresistentes)"
5027,PROYECTO_GRADO_DIRIGIDO,Análisis paramétrico del Puente Norton de Londres para el fortalecimiento de la metodología de monitoreo de salud estructural (Maestría en Estructuras Civiles Sismorresistentes)
96,PROYECTO_GRADO_DIRIGIDO,"Plan de negocios para la implementación de una plataforma digital MYAGRO para conectar Agricultores, Cosechas y Consumidores. (Maestría en Administración de Empresas)"
651346,PROYECTO_GRADO_DIRIGIDO,MODELAMIENTO HIDRÁULICO EN EL DISEÑO DE LA TUBERÍA DE IMPULSIÓN PARA LA MEJORA DE LA EFICIENCIA DEL SISTEMA DE RIEGO EN LA HACIENDA “CRISTINA” (Maestría en Riego Tecnificado y Fertirrigación)
39413,PROYECTO_GRADO_DIRIGIDO,ALTERNATIVA DE ADOPCIÓN TECNOLÓGICA Y TRANSFORMACIÓN DIGITAL PARA EL MEJORAMIENTO DEL PROCESO DE ENVEJECIMIENTO DEL ARROZ (Maestría en Economía y Dirección de Empresas)
654354,PROYECTO_GRADO_DIRIGIDO,Estimación de la velocidad de producción de una máquina mezcladora mediante la implementación de modelos de Machine Learning (Maestría en Ciencia de Datos)
30492,PROYECTO_GRADO_DIRIGIDO,"Propuesta de disminución del tiempo de exposición pescado cocido, durante el proceso de fabricación de latas de atún, utilizando la metodología DMAIC (Maestría en Gestión de Procesos y Seguridad de los Alimentos)"
14089,PROYECTO_GRADO_DIRIGIDO,Modelo predictivo para admisión en una institución de educación superior en las etapas de asignación y aceptación de cupo. (Maestría en Ciencia de Datos)
